value,count
_GLOBAL__sub_I_texture_sample.metal,156
_GLOBAL__sub_I_texture_write.metal,156
_GLOBAL__sub_I_types_all.metal,156
_GLOBAL__sub_I_textures_all.metal,152
_Z11id_templateIjET_S0_,144
_GLOBAL__sub_I_builtins_metal1_all.metal,144
_ZN5metal19threadgroup_barrierENS_9mem_flagsE,142
vv,140
ff,140
_Z9factoriali,138
_GLOBAL__sub_I_tensor4_all.metal,132
builtin_color_all,124
builtin_simd_matrix_all,124
intrinsics_half_ops_all,124
intrinsics_math_binary_all,124
intrinsics_math_ternary_all,124
intrinsics_math_unary_all,124
intrinsics_texture_ops_all,124
intrinsics_vector_ops_all,124
_ZN8RayQueryC1Ev,120
_ZN8RayQueryC2Ev,120
_Z13constexpr_addjj,116
_GLOBAL__sub_I_codegen_all.metal,116
my_kernel,116
metal_object_types_all,108
_ZNK5metal15_texture2d_readIfLNS_6accessE1ELNS_18__memory_coherenceE0EvE4readEDv2_jj,106
builtin_simd_prefix_all,104
_Z4add1i,96
_Z5plus1i,96
_ZNK10FixedArrayIjLj4EE4sizeEv,88
metal4_all,84
_ZN5metalmlIfLi4ELi4EEEDvT1__T_RU11MTLconstantKNS_6matrixIS1_XT0_EXT1_ENS_9enable_ifIXaaaaaasr9is_scalarIS1_EE5valuesr17is_floating_pointIS1_EE5valuegeT0_Li2EgeT1_Li2EEvE4typeEEEDvT0__S1_,78
_ZN5metal27_matrix_vector_product_implIfLi4ELi4EJLi0ELi1ELi2ELi3EEEEDvT1__T_S2_RU11MTLconstantKNS_6matrixIS1_XT0_EXT1_ENS_9enable_ifIXaaaaaasr9is_scalarIS1_EE5valuesr17is_floating_pointIS1_EE5valuegeT0_Li2EgeT1_Li2EEvE4typeEEEDvT0__S1_NS_17_integer_sequenceIiJXspT2_EEEE,78
_ZN5metal27_matrix_vector_product_implIfLi4ELi4EJLi0ELi1ELi2EEEEDvT1__T_S2_RU11MTLconstantKNS_6matrixIS1_XT0_EXT1_ENS_9enable_ifIXaaaaaasr9is_scalarIS1_EE5valuesr17is_floating_pointIS1_EE5valuegeT0_Li2EgeT1_Li2EEvE4typeEEEDvT0__S1_NS_17_integer_sequenceIiJXspT2_EEEE,78
_ZNU11MTLconstantK5metal6matrixIfLi4ELi4EvEixEi,78
_ZN5metal27_matrix_vector_product_implIfLi4ELi4EJLi0ELi1EEEEDvT1__T_S2_RU11MTLconstantKNS_6matrixIS1_XT0_EXT1_ENS_9enable_ifIXaaaaaasr9is_scalarIS1_EE5valuesr17is_floating_pointIS1_EE5valuegeT0_Li2EgeT1_Li2EEvE4typeEEEDvT0__S1_NS_17_integer_sequenceIiJXspT2_EEEE,78
_ZN5metal27_matrix_vector_product_implIfLi4ELi4EEEDvT1__T_S2_RU11MTLconstantKNS_6matrixIS1_XT0_EXT1_ENS_9enable_ifIXaaaaaasr9is_scalarIS1_EE5valuesr17is_floating_pointIS1_EE5valuegeT0_Li2EgeT1_Li2EEvE4typeEEEDvT0__S1_NS_17_integer_sequenceIiJLi0EEEE,78
_ZN5metal6selectEDv4_fS0_Dv4_b,78
_ZN5metal3absEDv4_f,72
_ZN5metal4acosEDv4_f,72
_ZN5metal4asinEDv4_f,72
_ZN5metal4atanEDv4_f,72
_ZN5metal4ceilEDv4_f,72
_ZN5metal3cosEDv4_f,72
_ZN5metal4coshEDv4_f,72
_ZN5metal3expEDv4_f,72
_ZN5metal4exp2EDv4_f,72
